subid	trial	img	categ	cond	rep	answer	trialdur	acc	rt	resp	group	block	ITI
1	2	beaches24.jpg	beaches	X	7	yes	0.999917	1	0.446096658706665	k	0	2	2
1	3	deserts35.jpg	deserts	X	7	no	1.00006	1	0.48811149597168	j	0	2	5
1	4	beaches20.jpg	beaches	X	8	yes	1	1	0.63956356048584	k	0	2	2
1	5	waterfalls11.jpg	waterfalls	A	7	no	0.999937	1	0.566286563873291	j	0	2	5
1	6	mountains24.jpg	mountains	B	7	no	0.999927	1	0.507428646087647	j	0	2	2
1	7	lakes47.jpg	lakes	X	7	yes	0.999968	1	0.52942681312561	k	0	2	5
1	8	canyons25.jpg	canyons	X	7	no	0.999939	1	0.480530977249146	j	0	2	5
1	9	lakes21.jpg	lakes	X	8	yes	0.999906	1	0.675648212432861	k	0	2	3.5
1	10	forests38.jpg	forests	X	7	no	0.999981	1	0.471725463867188	j	0	2	2
1	11	bridges36.jpg	bridges	A	7	yes	0.999841	1	0.561815738677979	k	0	2	2
1	12	lighthouses48.jpg	lighthouses	B	7	yes	0.999915	1	0.493823766708374	k	0	2	5
1	13	canyons56.jpg	canyons	X	8	no	1.000005	1	0.499911785125732	j	0	2	5
1	14	forests56.jpg	forests	X	8	no	0.999915	1	0.519039154052734	j	0	2	5
1	15	beaches30.jpg	beaches	X	9	yes	0.999994	1	0.470200538635254	k	0	2	5
1	16	lakes51.jpg	lakes	X	9	yes	0.999815	1	0.621274709701538	k	0	2	2
1	17	marshes24.jpg	marshes	X	7	no	0.999968	1	0.771247148513794	j	0	2	3.5
1	18	fields51.jpg	fields	A	8	yes	0.999998	1	0.6123366355896	k	0	2	2
1	19	parks49.jpg	parks	B	8	yes	0.999997	1	0.665449619293213	k	0	2	2
1	20	canyons9.jpg	canyons	X	9	no	0.999952	1	0.504403829574585	j	0	2	5
1	21	marshes40.jpg	marshes	X	8	no	0.999963	1	0.720515727996826	j	0	2	3.5
1	22	beaches42.jpg	beaches	X	10	yes	0.999891	1	0.65360951423645	k	0	2	3.5
1	23	canyons54.jpg	canyons	X	10	no	0.999931	1	0.498692750930786	j	0	2	3.5
1	24	bridges52.jpg	bridges	A	8	yes	0.999905	1	0.564795017242432	k	0	2	2
1	25	lighthouses54.jpg	lighthouses	B	8	yes	0.999996	1	0.546890735626221	k	0	2	3.5
1	26	forests47.jpg	forests	X	9	no	1.000002	1	0.555892467498779	j	0	2	3.5
1	27	deserts34.jpg	deserts	X	8	no	0.999913	1	0.572035789489746	j	0	2	5
1	28	bridges19.jpg	bridges	A	9	yes	1.000069	1	0.465032815933228	k	0	2	3.5
1	29	lighthouses17.jpg	lighthouses	B	9	yes	0.999979	1	0.622178554534912	k	0	2	5
1	30	canyons4.jpg	canyons	X	11	no	0.999939	1	0.539268016815186	j	0	2	2
1	31	deserts42.jpg	deserts	X	9	no	0.999989	1	0.617261648178101	j	0	2	5
1	32	bridges40.jpg	bridges	A	10	yes	0.999995	1	0.406357288360596	k	0	2	3.5
1	33	lighthouses29.jpg	lighthouses	B	10	yes	0.999977	1	0.508485794067383	k	0	2	3.5
1	34	waterfalls48.jpg	waterfalls	A	8	no	1.000002	1	0.589572429656982	j	0	2	3.5
1	35	mountains5.jpg	mountains	B	8	no	0.999991	1	0.54657769203186	j	0	2	3.5
1	36	fields33.jpg	fields	A	9	yes	1.000113	1	0.426702737808228	k	0	2	2
1	37	parks30.jpg	parks	B	9	yes	1.000021	1	0.579733848571777	k	0	2	2
1	38	lakes39.jpg	lakes	X	10	yes	0.999995	1	0.595723867416382	k	0	2	2
1	39	waterfalls6.jpg	waterfalls	A	9	no	1.000033	1	0.653817892074585	j	0	2	3.5
1	40	mountains52.jpg	mountains	B	9	no	1.000323	1	0.496948957443237	j	0	2	2
1	41	marshes5.jpg	marshes	X	9	no	0.99998	1	0.651153087615967	j	0	2	3.5
1	42	fields52.jpg	fields	A	10	yes	0.999795	1	0.439372301101685	k	0	2	2
1	43	parks39.jpg	parks	B	10	yes	0.999965	1	0.808069705963135	k	0	2	2
1	44	deserts22.jpg	deserts	X	10	no	0.999902	1	0.54311466217041	j	0	2	3.5
1	45	beaches49.jpg	beaches	X	11	yes	0.999989	1	0.58818244934082	k	0	2	2
1	46	waterfalls46.jpg	waterfalls	A	10	no	1.000008	1	0.651256799697876	j	0	2	3.5
1	47	mountains15.jpg	mountains	B	10	no	1.000069	1	0.576319217681885	j	0	2	2
1	48	deserts50.jpg	deserts	X	11	no	0.999919	1	0.821385860443115	j	0	2	5
1	49	marshes4.jpg	marshes	X	10	no	0.999996	1	0.527487754821777	j	0	2	5
1	50	bridges14.jpg	bridges	A	11	yes	0.999867	1	0.540606260299683	k	0	2	3.5
1	51	lighthouses27.jpg	lighthouses	B	11	yes	0.999928	1	0.558649778366089	k	0	2	3.5
1	52	marshes37.jpg	marshes	X	11	no	1.000038	1	0.4576735496521	j	0	2	5
1	53	fields38.jpg	fields	A	11	yes	0.999916	1	0.481817960739136	k	0	2	2
1	54	parks51.jpg	parks	B	11	yes	0.999987	1	0.589838027954102	k	0	2	2
1	55	marshes41.jpg	marshes	X	12	no	0.999997	1	0.636912822723389	j	0	2	5
1	56	bridges30.jpg	bridges	A	12	yes	0.999932	1	0.649022102355957	k	0	2	5
1	57	lighthouses9.jpg	lighthouses	B	12	yes	0.999971	1	0.535105705261231	k	0	2	2
1	58	forests32.jpg	forests	X	10	no	1.00001	0	0.684200763702393	k	0	2	2
1	59	waterfalls55.jpg	waterfalls	A	11	no	0.999997	1	0.710270643234253	j	0	2	3.5
1	60	mountains50.jpg	mountains	B	11	no	0.999926	1	0.637228012084961	j	0	2	3.5
1	61	fields2.jpg	fields	A	12	yes	0.99998	1	0.666377544403076	k	0	2	2
1	62	parks41.jpg	parks	B	12	yes	0.999989	1	0.697422742843628	k	0	2	3.5
1	63	beaches34.jpg	beaches	X	12	yes	0.999885	1	0.488837718963623	k	0	2	2
1	64	deserts19.jpg	deserts	X	12	no	0.999925	1	0.631608009338379	j	0	2	2
1	65	canyons19.jpg	canyons	X	12	no	0.999979	1	0.776627779006958	j	0	2	3.5
1	66	marshes23.jpg	marshes	X	13	no	0.999919	1	0.506966829299927	j	0	2	3.5
1	67	lakes11.jpg	lakes	X	11	yes	0.999977	1	0.512752532958984	k	0	2	2
1	68	deserts21.jpg	deserts	X	13	no	0.999641	1	0.580092668533325	j	0	2	5
1	69	bridges27.jpg	bridges	A	13	yes	0.99988	1	0.498255252838135	k	0	2	2
1	70	lighthouses46.jpg	lighthouses	B	13	yes	1.000069	1	0.502898693084717	k	0	2	3.5
1	71	waterfalls42.jpg	waterfalls	A	12	no	0.99995	1	0.57102108001709	j	0	2	2
1	72	mountains55.jpg	mountains	B	12	no	0.999852	1	0.67307448387146	j	0	2	3.5
1	73	forests52.jpg	forests	X	11	no	0.999869	1	0.755144834518433	j	0	2	3.5
1	74	fields32.jpg	fields	A	13	yes	0.999941	1	0.590592622756958	k	0	2	3.5
1	75	parks36.jpg	parks	B	13	yes	0.999987	1	0.488288402557373	k	0	2	2
1	76	waterfalls18.jpg	waterfalls	A	13	no	1.000041	1	0.602362632751465	j	0	2	2
1	77	mountains35.jpg	mountains	B	13	no	0.999988	1	0.599395751953125	j	0	2	2
1	78	canyons7.jpg	canyons	X	13	no	1.000158	1	0.674761772155762	j	0	2	2
1	79	lakes33.jpg	lakes	X	12	yes	1.000011	1	0.580469608306885	k	0	2	2
1	80	beaches13.jpg	beaches	X	13	yes	0.999918	1	0.603874683380127	k	0	2	3.5
1	81	forests7.jpg	forests	X	12	no	0.999889	1	0.543632507324219	j	0	2	3.5
1	82	lakes32.jpg	lakes	X	13	yes	0.999939	1	0.622035980224609	k	0	2	3.5
1	83	forests6.jpg	forests	X	13	no	1.000011	1	0.491806507110596	j	0	2	3.5
1	0	fields48.jpg	fields	A	14	yes	0.999808	1	0.690352439880371	k	0	3	3.5
1	1	parks40.jpg	parks	B	14	yes	0.999827	1	0.479369878768921	k	0	3	2
1	2	deserts51.jpg	deserts	X	14	no	0.999899	1	0.518455982208252	j	0	3	3.5
1	3	canyons17.jpg	canyons	X	14	no	0.999926	1	0.501559972763062	j	0	3	5
1	4	beaches29.jpg	beaches	X	14	yes	0.999936	1	0.519302606582642	k	0	3	3.5
1	5	canyons39.jpg	canyons	X	15	no	0.999907	1	0.435709714889526	j	0	3	3.5
1	6	waterfalls24.jpg	waterfalls	A	14	no	0.999872	1	0.535788774490356	j	0	3	5
1	7	mountains28.jpg	mountains	B	14	no	0.999876	1	0.472853899002075	j	0	3	2
1	8	deserts3.jpg	deserts	X	15	no	0.999895	1	0.432974100112915	j	0	3	2
1	9	bridges39.jpg	bridges	A	14	yes	0.999871	1	0.562933683395386	k	0	3	5
1	10	lighthouses21.jpg	lighthouses	B	14	yes	0.99989	1	0.590077877044678	k	0	3	2
1	11	deserts11.jpg	deserts	X	16	no	0.999894	1	0.483119964599609	j	0	3	2
1	12	fields23.jpg	fields	A	15	yes	0.999902	1	0.508267879486084	k	0	3	5
1	13	parks53.jpg	parks	B	15	yes	0.999893	1	0.445375442504883	k	0	3	5
1	14	lakes19.jpg	lakes	X	14	yes	0.999814	1	0.687451839447022	k	0	3	3.5
1	15	waterfalls23.jpg	waterfalls	A	15	no	0.999865	1	0.466442108154297	j	0	3	3.5
1	16	mountains37.jpg	mountains	B	15	no	0.999891	1	0.475617647171021	j	0	3	5
1	17	beaches11.jpg	beaches	X	15	yes	0.999895	1	0.438666820526123	k	0	3	3.5
1	18	waterfalls45.jpg	waterfalls	A	16	no	0.999896	1	0.494728803634644	j	0	3	2
1	19	mountains16.jpg	mountains	B	16	no	0.999893	1	0.552742958068848	j	0	3	3.5
1	20	forests8.jpg	forests	X	14	no	0.999965	1	0.584795951843262	j	0	3	3.5
1	21	bridges9.jpg	bridges	A	15	yes	0.99992	1	0.558889150619507	k	0	3	5
1	22	lighthouses33.jpg	lighthouses	B	15	yes	0.999878	1	0.497982025146484	k	0	3	2
1	23	waterfalls51.jpg	waterfalls	A	17	no	0.999883	1	0.55907678604126	j	0	3	2
1	24	mountains34.jpg	mountains	B	17	no	0.999878	1	0.541115760803223	j	0	3	2
1	25	forests3.jpg	forests	X	15	no	0.999925	1	0.591184139251709	j	0	3	2
1	26	lakes9.jpg	lakes	X	15	yes	0.999987	1	0.494144916534424	k	0	3	2
1	27	bridges26.jpg	bridges	A	16	yes	0.999902	1	0.862290859222412	k	0	3	3.5
1	28	lighthouses47.jpg	lighthouses	B	16	yes	0.99991	1	0.435421943664551	k	0	3	5
1	29	beaches7.jpg	beaches	X	16	yes	0.999883	1	0.557482957839966	k	0	3	2
1	30	canyons52.jpg	canyons	X	16	no	0.999858	1	0.662474632263184	j	0	3	2
1	31	bridges33.jpg	bridges	A	17	yes	0.999838	0	0.513617753982544	j	0	3	2
1	32	lighthouses1.jpg	lighthouses	B	17	yes	0.999882	1	0.531627893447876	k	0	3	3.5
1	33	fields27.jpg	fields	A	16	yes	0.999874	1	0.589693784713745	k	0	3	2
1	34	parks54.jpg	parks	B	16	yes	0.999892	1	0.576716661453247	k	0	3	2
1	35	deserts45.jpg	deserts	X	17	no	0.999883	1	0.586734771728516	j	0	3	3.5
1	36	waterfalls14.jpg	waterfalls	A	18	no	0.999912	1	0.686815977096558	j	0	3	2
1	37	mountains32.jpg	mountains	B	18	no	0.999896	1	0.64687991142273	j	0	3	3.5
1	38	marshes30.jpg	marshes	X	14	no	0.99991	1	0.532931804656982	j	0	3	5
1	39	forests53.jpg	forests	X	16	no	0.999903	1	0.601033926010132	j	0	3	2
1	40	lakes29.jpg	lakes	X	16	yes	0.999915	1	0.535078287124634	k	0	3	3.5
1	41	bridges47.jpg	bridges	A	18	yes	0.999855	1	0.513180494308472	k	0	3	5
1	42	lighthouses8.jpg	lighthouses	B	18	yes	0.999937	1	0.598235607147217	k	0	3	3.5
1	43	lakes40.jpg	lakes	X	17	yes	0.999857	1	0.529364824295044	k	0	3	3.5
1	44	fields25.jpg	fields	A	17	yes	0.999596	1	0.483430147171021	k	0	3	5
1	45	parks55.jpg	parks	B	17	yes	0.999861	1	0.513545751571655	k	0	3	2
1	46	canyons37.jpg	canyons	X	17	no	0.999797	1	0.507571697235107	j	0	3	3.5
1	47	marshes43.jpg	marshes	X	15	no	0.999854	1	0.514631748199463	j	0	3	5
1	48	forests48.jpg	forests	X	17	no	0.999877	1	0.542749643325806	j	0	3	5
1	49	beaches23.jpg	beaches	X	17	yes	0.999888	1	0.478869676589966	k	0	3	5
1	50	fields14.jpg	fields	A	18	yes	0.99989	1	0.461956977844238	k	0	3	3.5
1	51	parks44.jpg	parks	B	18	yes	0.99982	1	0.568015813827515	k	0	3	5
1	52	marshes16.jpg	marshes	X	16	no	0.999885	1	0.502107620239258	j	0	3	3.5
1	53	fields37.jpg	fields	A	19	yes	0.999891	1	0.654165267944336	k	0	3	3.5
1	54	parks28.jpg	parks	B	19	yes	0.999906	1	0.774256944656372	k	0	3	3.5
1	55	beaches50.jpg	beaches	X	18	yes	0.999966	1	0.491312742233276	k	0	3	3.5
1	56	marshes26.jpg	marshes	X	17	no	0.999953	1	0.528396844863892	j	0	3	2
1	57	fields54.jpg	fields	A	20	yes	0.999903	1	0.554438352584839	k	0	3	3.5
1	58	parks5.jpg	parks	B	20	yes	0.999921	1	0.471514940261841	k	0	3	3.5
1	59	forests54.jpg	forests	X	18	no	0.999827	1	0.551605701446533	j	0	3	5
1	60	lakes56.jpg	lakes	X	18	yes	0.999859	1	0.514712572097778	k	0	3	3.5
1	61	forests27.jpg	forests	X	19	no	0.99991	1	0.573784828186035	j	0	3	3.5
1	62	bridges4.jpg	bridges	A	19	yes	0.999904	1	0.498893976211548	k	0	3	3.5
1	63	lighthouses7.jpg	lighthouses	B	19	yes	0.999898	1	0.534940004348755	k	0	3	3.5
1	64	canyons41.jpg	canyons	X	18	no	0.999929	1	0.547972917556763	j	0	3	2
1	65	beaches21.jpg	beaches	X	19	yes	0.999909	1	0.630051851272583	k	0	3	2
1	66	marshes33.jpg	marshes	X	18	no	0.999891	1	0.558127880096436	j	0	3	2
1	67	lakes23.jpg	lakes	X	19	yes	0.999876	1	0.63020658493042	k	0	3	2
1	68	deserts32.jpg	deserts	X	18	no	0.999931	1	0.573207139968872	j	0	3	3.5
1	69	waterfalls15.jpg	waterfalls	A	19	no	0.999853	1	0.62127423286438	j	0	3	2
1	70	mountains54.jpg	mountains	B	19	no	0.999885	1	0.621333599090576	j	0	3	2
1	71	lakes55.jpg	lakes	X	20	yes	0.999895	1	0.904381990432739	k	0	3	2
1	72	marshes22.jpg	marshes	X	19	no	0.999906	1	0.788433790206909	j	0	3	5
1	73	bridges56.jpg	bridges	A	20	yes	0.999902	1	0.603513956069946	k	0	3	2
1	74	lighthouses23.jpg	lighthouses	B	20	yes	0.999927	1	0.623573780059815	k	0	3	3.5
1	75	beaches14.jpg	beaches	X	20	yes	0.999884	1	0.605657577514648	k	0	3	2
1	76	deserts48.jpg	deserts	X	19	no	0.999873	1	0.504675626754761	j	0	3	5
1	77	canyons38.jpg	canyons	X	19	no	0.99983	1	0.563801765441895	j	0	3	2
1	78	marshes13.jpg	marshes	X	20	no	0.999849	1	0.544849634170532	j	0	3	2
1	79	waterfalls35.jpg	waterfalls	A	20	no	0.999959	1	0.681933641433716	j	0	3	3.5
1	80	mountains56.jpg	mountains	B	20	no	0.999954	1	0.525995969772339	j	0	3	2
1	81	deserts5.jpg	deserts	X	20	no	0.999852	1	0.876047849655151	j	0	3	2
1	82	forests17.jpg	forests	X	20	no	0.999884	1	0.621155023574829	j	0	3	3.5
1	83	canyons40.jpg	canyons	X	20	no	0.999899	1	0.486218929290772	j	0	3	3.5
1	0	fields49.jpg	fields	A	21	yes	0.999983	1	0.706188440322876	k	0	4	5
1	1	parks56.jpg	parks	B	21	yes	1.000028	1	0.636237144470215	k	0	4	2
1	2	beaches1.jpg	beaches	X	21	yes	0.999905	1	0.535707712173462	k	0	4	2
1	3	deserts6.jpg	deserts	X	21	no	0.999986	1	0.532458543777466	j	0	4	5
1	4	fields5.jpg	fields	A	22	yes	0.999965	1	0.464565753936768	k	0	4	2
1	5	parks6.jpg	parks	B	22	yes	0.999995	1	0.628568410873413	k	0	4	3.5
1	6	marshes44.jpg	marshes	X	21	no	0.999931	1	0.548688411712647	j	0	4	2
1	7	beaches32.jpg	beaches	X	22	yes	1.000005	1	0.509689569473267	k	0	4	2
1	8	fields28.jpg	fields	A	23	yes	0.999893	1	0.484750747680664	k	0	4	2
1	9	parks4.jpg	parks	B	23	yes	0.999904	0	0.604796886444092	j	0	4	2
1	10	marshes19.jpg	marshes	X	22	no	0.999878	1	0.623837947845459	j	0	4	2
1	11	bridges25.jpg	bridges	A	21	yes	0.999998	1	0.729934453964233	k	0	4	5
1	12	lighthouses31.jpg	lighthouses	B	21	yes	0.999947	1	0.532000064849854	k	0	4	5
1	13	beaches45.jpg	beaches	X	23	yes	0.999937	1	0.494094848632813	k	0	4	5
1	14	bridges1.jpg	bridges	A	22	yes	0.999993	1	0.467314720153809	k	0	4	5
1	15	lighthouses2.jpg	lighthouses	B	22	yes	0.999922	1	0.55328893661499	k	0	4	2
1	16	canyons14.jpg	canyons	X	21	no	0.999996	1	0.507347583770752	j	0	4	2
1	17	beaches5.jpg	beaches	X	24	yes	1.000011	1	0.549423456192017	k	0	4	3.5
1	18	deserts7.jpg	deserts	X	22	no	0.999994	1	0.562464714050293	j	0	4	3.5
1	19	canyons27.jpg	canyons	X	22	no	0.999942	1	0.513563871383667	j	0	4	5
1	20	bridges53.jpg	bridges	A	23	yes	1	1	0.378657817840576	k	0	4	3.5
1	21	lighthouses10.jpg	lighthouses	B	23	yes	0.999952	1	0.430747985839844	k	0	4	3.5
1	22	forests36.jpg	forests	X	21	no	0.999919	1	0.531794786453247	j	0	4	3.5
1	23	waterfalls29.jpg	waterfalls	A	21	no	1.000011	1	0.598968744277954	j	0	4	3.5
1	24	mountains30.jpg	mountains	B	21	no	0.999946	1	0.828948020935059	j	0	4	2
1	25	marshes53.jpg	marshes	X	23	no	0.9999	1	0.52798867225647	j	0	4	2
1	26	lakes24.jpg	lakes	X	21	yes	0.999992	1	0.74605655670166	k	0	4	3.5
1	27	fields36.jpg	fields	A	24	yes	0.999951	1	0.456103563308716	k	0	4	3.5
1	28	parks7.jpg	parks	B	24	yes	0.999946	1	0.519223928451538	k	0	4	5
1	29	forests22.jpg	forests	X	22	no	0.999968	1	0.531300067901611	j	0	4	5
1	30	fields18.jpg	fields	A	25	yes	0.999937	1	0.474385738372803	k	0	4	2
1	31	parks27.jpg	parks	B	25	yes	0.999822	1	0.651467561721802	k	0	4	3.5
1	32	lakes30.jpg	lakes	X	22	yes	0.999995	1	0.64447283744812	k	0	4	2
1	33	beaches55.jpg	beaches	X	25	yes	0.999901	1	0.612559795379639	k	0	4	2
1	34	forests19.jpg	forests	X	23	no	1.000013	1	0.49061393737793	j	0	4	3.5
1	35	waterfalls13.jpg	waterfalls	A	22	no	0.999866	1	0.478655099868774	j	0	4	3.5
1	36	mountains45.jpg	mountains	B	22	no	1.000008	1	0.46776270866394	j	0	4	3.5
1	37	lakes2.jpg	lakes	X	23	yes	1.000023	1	0.485953807830811	k	0	4	3.5
1	38	forests41.jpg	forests	X	24	no	0.999769	1	0.533837795257568	j	0	4	2
1	39	bridges44.jpg	bridges	A	24	yes	0.999921	1	0.610016584396362	k	0	4	3.5
1	40	lighthouses49.jpg	lighthouses	B	24	yes	1.000003	1	0.538121700286865	k	0	4	3.5
1	41	waterfalls16.jpg	waterfalls	A	23	no	1.000001	1	0.570069789886475	j	0	4	5
1	42	mountains38.jpg	mountains	B	23	no	0.999998	1	0.727210521697998	j	0	4	3.5
1	43	forests28.jpg	forests	X	25	no	0.999849	1	0.792285680770874	j	0	4	3.5
1	44	canyons47.jpg	canyons	X	23	no	1.000186	1	0.580377817153931	j	0	4	3.5
1	45	lakes16.jpg	lakes	X	24	yes	0.99997	1	0.56472373008728	k	0	4	2
1	46	deserts46.jpg	deserts	X	23	no	0.999998	1	0.652632713317871	j	0	4	2
1	47	canyons22.jpg	canyons	X	24	no	0.999961	1	0.625487565994263	j	0	4	3.5
1	48	bridges35.jpg	bridges	A	25	yes	0.999448	1	0.545915603637695	k	0	4	2
1	49	lighthouses43.jpg	lighthouses	B	25	yes	0.999976	1	0.522645950317383	k	0	4	2
1	50	fields45.jpg	fields	A	26	yes	0.999969	1	0.778717517852783	k	0	4	3.5
1	51	parks29.jpg	parks	B	26	yes	1.000013	1	0.85478949546814	k	0	4	2
1	52	forests50.jpg	forests	X	26	no	1.000011	1	0.54789662361145	j	0	4	2
1	53	canyons16.jpg	canyons	X	25	no	0.999918	1	0.627855777740479	j	0	4	2
1	54	fields29.jpg	fields	A	27	yes	0.999997	1	0.575891733169556	k	0	4	3.5
1	55	parks11.jpg	parks	B	27	yes	1.000127	1	0.691037654876709	k	0	4	3.5
1	56	canyons42.jpg	canyons	X	26	no	0.999837	1	0.538040637969971	j	0	4	5
1	57	marshes15.jpg	marshes	X	24	no	1.000055	1	0.649180412292481	j	0	4	2
1	58	waterfalls7.jpg	waterfalls	A	24	no	0.999918	1	0.612166404724121	j	0	4	2
1	59	mountains18.jpg	mountains	B	24	no	0.999956	1	0.556257724761963	j	0	4	5
1	60	lakes26.jpg	lakes	X	25	yes	1.000007	1	0.568253517150879	k	0	4	2
1	61	deserts56.jpg	deserts	X	24	no	1.00004	1	0.545367479324341	j	0	4	3.5
1	62	canyons28.jpg	canyons	X	27	no	1.00007	1	0.505496740341187	j	0	4	2
1	63	marshes21.jpg	marshes	X	25	no	0.9999	1	0.488483905792236	j	0	4	5
1	64	lakes49.jpg	lakes	X	26	yes	0.999943	1	0.61563777923584	k	0	4	2
1	65	deserts38.jpg	deserts	X	25	no	1.000008	1	0.725728750228882	j	0	4	3.5
1	66	beaches26.jpg	beaches	X	26	yes	0.999907	1	0.556764125823975	k	0	4	5
1	67	forests5.jpg	forests	X	27	no	1.000004	1	0.524831771850586	j	0	4	5
1	68	lakes31.jpg	lakes	X	27	yes	1	1	0.590962648391724	k	0	4	2
1	69	bridges5.jpg	bridges	A	26	yes	0.999907	1	0.595975637435913	k	0	4	3.5
1	70	lighthouses35.jpg	lighthouses	B	26	yes	0.999995	1	0.554106712341309	k	0	4	3.5
1	71	deserts33.jpg	deserts	X	26	no	1.000005	1	0.477077960968018	j	0	4	3.5
1	72	waterfalls17.jpg	waterfalls	A	25	no	0.999907	1	0.531304597854614	j	0	4	2
1	73	mountains3.jpg	mountains	B	25	no	0.999954	1	0.741215705871582	j	0	4	5
1	74	bridges10.jpg	bridges	A	27	yes	1.000001	1	0.526342630386353	k	0	4	3.5
1	75	lighthouses52.jpg	lighthouses	B	27	yes	0.999982	0	0.5564124584198	j	0	4	3.5
1	76	waterfalls2.jpg	waterfalls	A	26	no	0.999995	1	0.581581592559815	j	0	4	3.5
1	77	mountains12.jpg	mountains	B	26	no	0.999991	1	0.785633563995361	j	0	4	2
1	78	beaches17.jpg	beaches	X	27	yes	1.000022	1	0.526656866073608	k	0	4	2
1	79	marshes45.jpg	marshes	X	26	no	1.000312	1	1.02771973609924	j	0	4	2
1	80	waterfalls10.jpg	waterfalls	A	27	no	0.99999	1	0.504749774932861	j	0	4	3.5
1	81	mountains33.jpg	mountains	B	27	no	0.999877	1	0.563250541687012	j	0	4	3.5
1	82	deserts4.jpg	deserts	X	27	no	1.000015	1	0.499915599822998	j	0	4	5
1	83	marshes56.jpg	marshes	X	27	no	1.000012	1	0.520043849945068	j	0	4	5
1	0	waterfalls52.jpg	waterfalls	A	28	no	0.999964	1	0.602086544036865	j	0	5	5
1	1	lakes14.jpg	lakes	X	28	yes	0.999872	1	0.526480674743652	k	0	5	3.5
1	2	fields11.jpg	fields	A	28	yes	0.999806	1	0.504517555236816	k	0	5	2
1	3	lighthouses19.jpg	lighthouses	B	28	yes	0.999798	1	0.458634614944458	k	0	5	3.5
1	4	deserts28.jpg	deserts	X	28	no	0.999696	1	0.484743118286133	j	0	5	3.5
1	5	marshes39.jpg	marshes	X	28	no	0.999711	1	0.53374981880188	j	0	5	5
1	6	lakes27.jpg	lakes	X	29	yes	0.999676	1	0.535844802856445	k	0	5	5
1	7	fields50.jpg	fields	A	29	yes	1.00005	1	0.436940670013428	k	0	5	2
1	8	forests42.jpg	forests	X	28	no	0.999902	1	0.487947463989258	j	0	5	3.5
1	9	canyons10.jpg	canyons	X	28	no	0.999993	1	0.518108606338501	j	0	5	3.5
1	10	fields6.jpg	fields	A	30	yes	0.999936	1	0.730133771896362	k	0	5	3.5
1	11	waterfalls36.jpg	waterfalls	A	29	no	0.999935	1	0.640234470367432	j	0	5	2
1	12	lakes37.jpg	lakes	X	30	yes	0.999948	1	0.615279674530029	k	0	5	3.5
1	13	mountains48.jpg	mountains	B	28	no	0.999985	1	0.561372518539429	j	0	5	3.5
1	14	beaches40.jpg	beaches	X	28	yes	1.000012	1	0.674446821212769	k	0	5	3.5
1	15	deserts18.jpg	deserts	X	29	no	0.999997	1	0.486518621444702	j	0	5	3.5
1	16	forests9.jpg	forests	X	29	no	1.00009	1	0.5205397605896	j	0	5	3.5
1	17	canyons12.jpg	canyons	X	29	no	0.999942	1	0.568657875061035	j	0	5	2
1	18	deserts12.jpg	deserts	X	30	no	0.999931	1	0.533820152282715	j	0	5	3.5
1	19	canyons45.jpg	canyons	X	30	no	1.000009	1	0.499809741973877	j	0	5	3.5
1	20	fields17.jpg	fields	A	31	yes	0.999994	1	0.597881555557251	k	0	5	2
1	21	waterfalls32.jpg	waterfalls	A	30	no	0.999946	1	0.507896661758423	j	0	5	2
1	22	bridges12.jpg	bridges	A	28	yes	0.99989	1	0.567979574203491	k	0	5	2
1	23	forests40.jpg	forests	X	30	no	0.999983	1	0.643003702163696	j	0	5	5
1	24	waterfalls21.jpg	waterfalls	A	31	no	1.00001	1	0.477080821990967	j	0	5	3.5
1	25	canyons32.jpg	canyons	X	31	no	0.999909	1	0.513202667236328	j	0	5	2
1	26	lakes38.jpg	lakes	X	31	yes	0.99999	1	0.616204500198364	k	0	5	5
1	27	mountains42.jpg	mountains	B	29	no	0.999973	1	0.406347513198853	j	0	5	5
1	28	deserts17.jpg	deserts	X	31	no	0.99992	1	0.496423959732056	j	0	5	3.5
1	29	parks10.jpg	parks	B	28	yes	1.000025	1	0.491487741470337	k	0	5	3.5
1	30	bridges55.jpg	bridges	A	29	yes	1.000019	1	0.711560487747192	k	0	5	3.5
1	31	canyons24.jpg	canyons	X	32	no	0.99998	1	0.523625373840332	j	0	5	2
1	32	deserts55.jpg	deserts	X	32	no	0.999895	1	0.54466724395752	j	0	5	2
1	33	parks15.jpg	parks	B	29	yes	0.999944	1	0.584732294082642	k	0	5	2
1	34	lakes22.jpg	lakes	X	32	yes	0.999993	1	0.542783737182617	k	0	5	5
1	35	marshes14.jpg	marshes	X	29	no	0.999997	1	0.52591872215271	j	0	5	2
1	36	beaches41.jpg	beaches	X	29	yes	0.999995	0	NaN	n	0	5	2
1	37	lakes25.jpg	lakes	X	33	yes	0.99998	1	0.50297474861145	k	0	5	5
1	38	forests43.jpg	forests	X	31	no	0.999939	1	0.531056642532349	j	0	5	3.5
1	39	bridges7.jpg	bridges	A	30	yes	0.999922	1	0.502211093902588	k	0	5	3.5
1	40	lighthouses37.jpg	lighthouses	B	29	yes	1	1	0.475313663482666	k	0	5	3.5
1	41	beaches9.jpg	beaches	X	30	yes	0.999913	1	0.445318937301636	k	0	5	3.5
1	42	bridges29.jpg	bridges	A	31	yes	0.999983	1	0.371386528015137	k	0	5	2
1	43	lakes43.jpg	lakes	X	34	yes	1.000006	1	0.630430698394775	k	0	5	2
