onsetTR,cond,shiftedTR,subid,run,roi1,roi2,ets,group,category
89,A,92,84,4,CA23,DG,0.8173883498851606,Stress,deserts
93,A,96,84,4,CA23,DG,0.7308393307387587,Stress,bridges
125,A,128,84,4,CA23,DG,5.427666988493182,Stress,deserts
133,A,136,84,4,CA23,DG,0.4207468477935766,Stress,bridges
151,A,154,84,4,CA23,DG,0.8321403667779115,Stress,deserts
163,A,166,84,4,CA23,DG,-0.1813815701987444,Stress,bridges
171,A,174,84,4,CA23,DG,0.0401016089062091,Stress,forests
177,A,180,84,4,CA23,DG,-0.0846856845761571,Stress,bridges
190,A,193,84,4,CA23,DG,-0.3466926299805787,Stress,forests
195,A,198,84,4,CA23,DG,0.0013829637289557,Stress,bridges
203,A,206,84,4,CA23,DG,-3.4460912837187982,Stress,forests
225,A,228,84,4,CA23,DG,0.0861664435604842,Stress,forests
234,A,237,84,4,CA23,DG,-0.123123649204249,Stress,deserts
28,A,31,85,2,CA23,DG,0.836041235236629,Stress,lighthouses
42,A,45,85,2,CA23,DG,0.1870172737706747,Stress,parks
47,A,50,85,2,CA23,DG,-1.0149717889960597,Stress,lighthouses
57,A,60,85,2,CA23,DG,1.1546949083840818,Stress,parks
70,A,73,85,2,CA23,DG,1.0758061938344532,Stress,bridges
75,A,78,85,2,CA23,DG,-1.4085222591004003,Stress,lighthouses
82,A,85,85,2,CA23,DG,0.6270735621220788,Stress,bridges
103,A,106,85,2,CA23,DG,-0.0004591467060333,Stress,bridges
111,A,114,85,2,CA23,DG,0.0028419480947896,Stress,lighthouses
117,A,120,85,2,CA23,DG,-0.0571979511986797,Stress,bridges
124,A,127,85,2,CA23,DG,1.9915842576079616,Stress,parks
132,A,135,85,2,CA23,DG,0.9079388701602183,Stress,lighthouses
150,A,153,85,2,CA23,DG,-0.004067304535037,Stress,bridges
155,A,158,85,2,CA23,DG,0.2095939409945638,Stress,lighthouses
161,A,164,85,2,CA23,DG,0.2232291559381429,Stress,parks
179,A,182,85,2,CA23,DG,1.0680007417907107,Stress,parks
185,A,188,85,2,CA23,DG,0.4162137596490575,Stress,bridges
198,A,201,85,2,CA23,DG,-0.1529112097041741,Stress,bridges
209,A,212,85,2,CA23,DG,0.5074346342782354,Stress,parks
216,A,219,85,2,CA23,DG,0.0405204587480826,Stress,lighthouses
235,A,238,85,2,CA23,DG,3.219409309910952,Stress,parks
9,A,12,85,3,CA23,DG,0.005928068377356,Stress,lighthouses
15,A,18,85,3,CA23,DG,-0.4026401698610602,Stress,bridges
20,A,23,85,3,CA23,DG,0.0557155083625091,Stress,parks
49,A,52,85,3,CA23,DG,0.0685737265719381,Stress,lighthouses
54,A,57,85,3,CA23,DG,0.2602762936557276,Stress,parks
70,A,73,85,3,CA23,DG,-0.0824049437468694,Stress,bridges
81,A,84,85,3,CA23,DG,0.7875924737626668,Stress,bridges
89,A,92,85,3,CA23,DG,0.2388936046568,Stress,parks
95,A,98,85,3,CA23,DG,0.3873240232276552,Stress,bridges
112,A,115,85,3,CA23,DG,-0.0622670552093369,Stress,parks
117,A,120,85,3,CA23,DG,-0.2869051838264262,Stress,lighthouses
135,A,138,85,3,CA23,DG,0.1766793218429936,Stress,bridges
140,A,143,85,3,CA23,DG,-0.373970023739075,Stress,lighthouses
149,A,152,85,3,CA23,DG,0.8096966685023661,Stress,lighthouses
153,A,156,85,3,CA23,DG,0.1797404383129637,Stress,bridges
157,A,160,85,3,CA23,DG,0.1073743159912479,Stress,parks
166,A,169,85,3,CA23,DG,-0.1933313364403801,Stress,bridges
172,A,175,85,3,CA23,DG,2.4688195328925038,Stress,lighthouses
186,A,189,85,3,CA23,DG,-3.184373868352711,Stress,parks
198,A,201,85,3,CA23,DG,-0.1611114417833642,Stress,parks
229,A,232,85,3,CA23,DG,-2.270649875129146,Stress,lighthouses
7,A,10,85,4,CA23,DG,-0.2944153056326649,Stress,bridges
18,A,21,85,4,CA23,DG,-0.0157020740053483,Stress,lighthouses
27,A,30,85,4,CA23,DG,1.61106345068446,Stress,parks
33,A,36,85,4,CA23,DG,-1.358111462554095,Stress,lighthouses
50,A,53,85,4,CA23,DG,2.434867749246259,Stress,lighthouses
55,A,58,85,4,CA23,DG,0.0044139394417683,Stress,bridges
60,A,63,85,4,CA23,DG,-0.3734541801794751,Stress,lighthouses
72,A,75,85,4,CA23,DG,-0.0667058797059763,Stress,parks
95,A,98,85,4,CA23,DG,0.1174977744988968,Stress,parks
103,A,106,85,4,CA23,DG,0.0055817033584822,Stress,parks
107,A,110,85,4,CA23,DG,-0.1864100264250601,Stress,bridges
117,A,120,85,4,CA23,DG,0.2984665908297717,Stress,bridges
140,A,143,85,4,CA23,DG,-0.0017840461011671,Stress,lighthouses
156,A,159,85,4,CA23,DG,4.069637118472987,Stress,lighthouses
165,A,168,85,4,CA23,DG,-0.0848329932223555,Stress,parks
174,A,177,85,4,CA23,DG,0.7937302879328663,Stress,bridges
185,A,188,85,4,CA23,DG,-0.6641709856589046,Stress,parks
200,A,203,85,4,CA23,DG,-0.5108554464145102,Stress,bridges
209,A,212,85,4,CA23,DG,0.1295912935535492,Stress,bridges
222,A,225,85,4,CA23,DG,0.005499401514727,Stress,lighthouses
229,A,232,85,4,CA23,DG,-0.3542978722061178,Stress,parks
5,A,8,86,2,CA23,DG,0.2943674966116472,Control,mountains
12,A,15,86,2,CA23,DG,-0.0700438149607987,Control,waterfalls
25,A,28,86,2,CA23,DG,3.481249490987215,Control,waterfalls
29,A,32,86,2,CA23,DG,2.766885043528505,Control,lakes
47,A,50,86,2,CA23,DG,0.2693801026566055,Control,mountains
56,A,59,86,2,CA23,DG,1.4822640421614814,Control,mountains
67,A,70,86,2,CA23,DG,0.3513504517982441,Control,waterfalls
73,A,76,86,2,CA23,DG,0.1048381978299936,Control,lakes
88,A,91,86,2,CA23,DG,-1.05487368884592,Control,lakes
111,A,114,86,2,CA23,DG,0.4940738171647644,Control,mountains
124,A,127,86,2,CA23,DG,-0.0539497638778056,Control,mountains
140,A,143,86,2,CA23,DG,0.6781837477494276,Control,lakes
146,A,149,86,2,CA23,DG,-0.1874025481717029,Control,waterfalls
157,A,160,86,2,CA23,DG,0.4662871951507297,Control,lakes
168,A,171,86,2,CA23,DG,0.0589845736375899,Control,mountains
176,A,179,86,2,CA23,DG,0.3823543266268766,Control,lakes
191,A,194,86,2,CA23,DG,-0.6978292481765201,Control,waterfalls
197,A,200,86,2,CA23,DG,4.0183481504922696e-05,Control,mountains
210,A,213,86,2,CA23,DG,0.4294113818053805,Control,lakes
217,A,220,86,2,CA23,DG,0.1666712472341508,Control,waterfalls
227,A,230,86,2,CA23,DG,-0.0334489884186901,Control,waterfalls
5,A,8,86,3,CA23,DG,2.3405407645679595,Control,waterfalls
22,A,25,86,3,CA23,DG,-0.2265743439854697,Control,waterfalls
33,A,36,86,3,CA23,DG,-0.2842429762453644,Control,mountains
38,A,41,86,3,CA23,DG,-0.3172771931970685,Control,lakes
46,A,49,86,3,CA23,DG,-0.0495510356230615,Control,mountains
57,A,60,86,3,CA23,DG,-0.0005717672420939,Control,mountains
66,A,69,86,3,CA23,DG,8.75414363734326e-05,Control,lakes
81,A,84,86,3,CA23,DG,-0.0448251122378561,Control,waterfalls
87,A,90,86,3,CA23,DG,-0.2595974566579,Control,lakes
98,A,101,86,3,CA23,DG,-0.1448073154677598,Control,waterfalls
111,A,114,86,3,CA23,DG,0.0570881603650761,Control,waterfalls
120,A,123,86,3,CA23,DG,1.304785828033033,Control,lakes
126,A,129,86,3,CA23,DG,-0.3711649852456203,Control,mountains
138,A,141,86,3,CA23,DG,-0.1379289561031901,Control,mountains
148,A,151,86,3,CA23,DG,-0.2150567239226851,Control,lakes
194,A,197,86,3,CA23,DG,-1.2063762352332863,Control,mountains
202,A,205,86,3,CA23,DG,-0.0046890081156855,Control,waterfalls
209,A,212,86,3,CA23,DG,0.0536480274419454,Control,mountains
216,A,219,86,3,CA23,DG,0.9795968749132146,Control,lakes
226,A,229,86,3,CA23,DG,1.528424978749609,Control,waterfalls
236,A,239,86,3,CA23,DG,-0.7796089096467299,Control,lakes
11,A,14,86,4,CA23,DG,0.0618515540469681,Control,mountains
25,A,28,86,4,CA23,DG,-0.0817377170488534,Control,lakes
31,A,34,86,4,CA23,DG,1.6797452161484068,Control,waterfalls
38,A,41,86,4,CA23,DG,1.8398548068137877,Control,lakes
46,A,49,86,4,CA23,DG,0.5998267963576744,Control,waterfalls
63,A,66,86,4,CA23,DG,0.0006881580310011,Control,lakes
78,A,81,86,4,CA23,DG,0.0009499689427834,Control,waterfalls
83,A,86,86,4,CA23,DG,0.0847900091962084,Control,lakes
114,A,117,86,4,CA23,DG,-0.0043331817260241,Control,mountains
128,A,131,86,4,CA23,DG,-0.2108854357039245,Control,lakes
137,A,140,86,4,CA23,DG,0.3763326321034818,Control,waterfalls
145,A,148,86,4,CA23,DG,5.187832481561591,Control,mountains
157,A,160,86,4,CA23,DG,0.9524327989854608,Control,mountains
164,A,167,86,4,CA23,DG,0.8015620595370944,Control,waterfalls
176,A,179,86,4,CA23,DG,0.4361715116735687,Control,waterfalls
198,A,201,86,4,CA23,DG,0.612726696052588,Control,waterfalls
204,A,207,86,4,CA23,DG,0.0021625459663924,Control,lakes
208,A,211,86,4,CA23,DG,0.2494199578588334,Control,mountains
223,A,226,86,4,CA23,DG,0.5040965571192141,Control,mountains
229,A,232,86,4,CA23,DG,0.1336881684391841,Control,lakes
235,A,238,86,4,CA23,DG,3.877675932229885,Control,mountains
11,A,14,87,2,CA23,DG,-0.2625926886972495,Control,mountains
19,A,22,87,2,CA23,DG,0.041164149389421,Control,canyons
25,A,28,87,2,CA23,DG,0.4481194888868279,Control,mountains
34,A,37,87,2,CA23,DG,0.2583706552675731,Control,marshes
51,A,54,87,2,CA23,DG,1.2385690268515377,Control,marshes
68,A,71,87,2,CA23,DG,0.6809187892166416,Control,mountains
75,A,78,87,2,CA23,DG,-0.4506122346111157,Control,marshes
85,A,88,87,2,CA23,DG,-0.1926170273798506,Control,mountains
94,A,97,87,2,CA23,DG,-0.2123036746174118,Control,canyons
108,A,111,87,2,CA23,DG,-0.0226715214612021,Control,mountains
119,A,122,87,2,CA23,DG,-0.0056548155260661,Control,canyons
133,A,136,87,2,CA23,DG,-0.6204023488828105,Control,canyons
152,A,155,87,2,CA23,DG,0.2377802879698577,Control,marshes
160,A,163,87,2,CA23,DG,-0.0059413390570049,Control,canyons
174,A,177,87,2,CA23,DG,0.6573400640920798,Control,canyons
192,A,195,87,2,CA23,DG,0.2944733179991895,Control,mountains
197,A,200,87,2,CA23,DG,0.0372242104389013,Control,marshes
203,A,206,87,2,CA23,DG,0.4690529335872159,Control,canyons
219,A,222,87,2,CA23,DG,2.4390257726468323,Control,marshes
229,A,232,87,2,CA23,DG,0.0349389923340301,Control,mountains
236,A,239,87,2,CA23,DG,1.5734575584892885,Control,marshes
12,A,15,87,3,CA23,DG,0.0428582588775816,Control,mountains
22,A,25,87,3,CA23,DG,-0.0837520744948546,Control,mountains
28,A,31,87,3,CA23,DG,1.126790128840616,Control,canyons
35,A,38,87,3,CA23,DG,-0.1036081182902247,Control,mountains
48,A,51,87,3,CA23,DG,0.9784470106798128,Control,canyons
57,A,60,87,3,CA23,DG,0.2250344870780673,Control,mountains
63,A,66,87,3,CA23,DG,-0.027152896162499,Control,canyons
85,A,88,87,3,CA23,DG,0.3463458912598109,Control,mountains
100,A,103,87,3,CA23,DG,-2.282787950891944,Control,marshes
106,A,109,87,3,CA23,DG,0.4843363655576186,Control,canyons
115,A,118,87,3,CA23,DG,-0.2047735202067847,Control,marshes
128,A,131,87,3,CA23,DG,-0.2093817177403126,Control,marshes
134,A,137,87,3,CA23,DG,2.2007160424859906,Control,canyons
141,A,144,87,3,CA23,DG,0.5067950595987064,Control,mountains
167,A,170,87,3,CA23,DG,2.542178271529872,Control,marshes
173,A,176,87,3,CA23,DG,0.339535310150349,Control,mountains
177,A,180,87,3,CA23,DG,0.0198960270302288,Control,canyons
190,A,193,87,3,CA23,DG,-0.5098024253000089,Control,canyons
200,A,203,87,3,CA23,DG,0.8115706147827381,Control,marshes
214,A,217,87,3,CA23,DG,0.1005005433596179,Control,marshes
229,A,232,87,3,CA23,DG,1.1778417563849644,Control,marshes
18,A,21,87,4,CA23,DG,-0.6310850810484758,Control,mountains
29,A,32,87,4,CA23,DG,-0.432704318086216,Control,marshes
43,A,46,87,4,CA23,DG,-0.8143444528758184,Control,canyons
54,A,57,87,4,CA23,DG,0.0030856975531919,Control,mountains
63,A,66,87,4,CA23,DG,0.0348641796170382,Control,marshes
71,A,74,87,4,CA23,DG,1.7482304806131188,Control,canyons
76,A,79,87,4,CA23,DG,0.3227935297598403,Control,marshes
97,A,100,87,4,CA23,DG,0.4450257808381774,Control,mountains
101,A,104,87,4,CA23,DG,-0.0657443929731992,Control,canyons
109,A,112,87,4,CA23,DG,0.6171771755527049,Control,canyons
118,A,121,87,4,CA23,DG,-0.2110476164456358,Control,marshes
124,A,127,87,4,CA23,DG,0.1405542586276349,Control,mountains
132,A,135,87,4,CA23,DG,1.3849153160720589,Control,marshes
136,A,139,87,4,CA23,DG,-0.006697498279243,Control,canyons
153,A,156,87,4,CA23,DG,5.117468556933377,Control,marshes
172,A,175,87,4,CA23,DG,1.296593309009268,Control,mountains
186,A,189,87,4,CA23,DG,0.3255538572643448,Control,marshes
193,A,196,87,4,CA23,DG,-0.0133040897312009,Control,canyons
207,A,210,87,4,CA23,DG,-1.0623247700055798,Control,canyons
219,A,222,87,4,CA23,DG,2.3825212129994697,Control,mountains
237,A,240,87,4,CA23,DG,2.497012152687897,Control,mountains
13,A,16,88,2,CA23,DG,-0.0011499497798757,Stress,parks
19,A,22,88,2,CA23,DG,0.4440643987077307,Stress,canyons
32,A,35,88,2,CA23,DG,1.1650894550851558,Stress,fields
41,A,44,88,2,CA23,DG,-0.0194806486865534,Stress,fields
48,A,51,88,2,CA23,DG,1.6411420587876668,Stress,fields
56,A,59,88,2,CA23,DG,0.4166220265115598,Stress,parks
71,A,74,88,2,CA23,DG,-0.1581117650247425,Stress,fields
76,A,79,88,2,CA23,DG,0.8715399694303947,Stress,canyons
86,A,89,88,2,CA23,DG,-0.0399711535860884,Stress,canyons
94,A,97,88,2,CA23,DG,-0.7104147818436128,Stress,fields
106,A,109,88,2,CA23,DG,-0.0046438768403453,Stress,parks
129,A,132,88,2,CA23,DG,-1.2043553193018075,Stress,parks
136,A,139,88,2,CA23,DG,-0.0133573841212464,Stress,canyons
148,A,151,88,2,CA23,DG,-0.4035070150228703,Stress,canyons
154,A,157,88,2,CA23,DG,-0.1931680717872744,Stress,parks
189,A,192,88,2,CA23,DG,0.317457338562323,Stress,parks
201,A,204,88,2,CA23,DG,0.9927617500920588,Stress,canyons
208,A,211,88,2,CA23,DG,-1.684360128080253,Stress,fields
219,A,222,88,2,CA23,DG,3.0943241814455904,Stress,canyons
225,A,228,88,2,CA23,DG,0.3580134994675992,Stress,parks
230,A,233,88,2,CA23,DG,0.2565032348471263,Stress,fields
11,A,14,88,3,CA23,DG,-0.0013514232567623,Stress,fields
20,A,23,88,3,CA23,DG,0.3339674313093167,Stress,canyons
44,A,47,88,3,CA23,DG,-2.1102208776958755,Stress,parks
51,A,54,88,3,CA23,DG,-0.0056198601498503,Stress,fields
57,A,60,88,3,CA23,DG,-0.7546154158927912,Stress,canyons
69,A,72,88,3,CA23,DG,1.3454658367944898,Stress,canyons
79,A,82,88,3,CA23,DG,-0.6050617037997703,Stress,parks
93,A,96,88,3,CA23,DG,-0.3449814098361155,Stress,canyons
106,A,109,88,3,CA23,DG,0.3952021503466769,Stress,fields
114,A,117,88,3,CA23,DG,0.3881619476729753,Stress,parks
120,A,123,88,3,CA23,DG,0.3560644432292207,Stress,fields
124,A,127,88,3,CA23,DG,-1.978325589009737,Stress,canyons
131,A,134,88,3,CA23,DG,0.0041499419598758,Stress,parks
153,A,156,88,3,CA23,DG,-0.330609869740658,Stress,fields
159,A,162,88,3,CA23,DG,-0.3360116068676309,Stress,canyons
165,A,168,88,3,CA23,DG,4.4647388113737065,Stress,parks
183,A,186,88,3,CA23,DG,0.0314632943964914,Stress,parks
194,A,197,88,3,CA23,DG,0.147801336375495,Stress,fields
209,A,212,88,3,CA23,DG,-0.1849649958218767,Stress,canyons
230,A,233,88,3,CA23,DG,0.3911211577254333,Stress,fields
234,A,237,88,3,CA23,DG,-0.3016316755961467,Stress,parks
5,A,8,88,4,CA23,DG,0.0950603323577607,Stress,parks
15,A,18,88,4,CA23,DG,-0.0993435593118294,Stress,canyons
19,A,22,88,4,CA23,DG,-0.602336127579129,Stress,fields
28,A,31,88,4,CA23,DG,0.0039071895397383,Stress,fields
41,A,44,88,4,CA23,DG,-1.4737404380417334,Stress,fields
46,A,49,88,4,CA23,DG,-0.7763176975539494,Stress,canyons
54,A,57,88,4,CA23,DG,0.3969354252404117,Stress,canyons
62,A,65,88,4,CA23,DG,0.2167663860359763,Stress,parks
72,A,75,88,4,CA23,DG,0.0089811823096341,Stress,canyons
89,A,92,88,4,CA23,DG,2.5744801908185084,Stress,parks
98,A,101,88,4,CA23,DG,0.2278727830497513,Stress,parks
115,A,118,88,4,CA23,DG,0.0041297373506199,Stress,parks
120,A,123,88,4,CA23,DG,-0.7344597478757783,Stress,fields
126,A,129,88,4,CA23,DG,0.0665140119748028,Stress,parks
133,A,136,88,4,CA23,DG,0.143615759902688,Stress,canyons
147,A,150,88,4,CA23,DG,0.1795501115717446,Stress,canyons
174,A,177,88,4,CA23,DG,0.0006089636019566,Stress,fields
181,A,184,88,4,CA23,DG,0.5070628255839309,Stress,fields
199,A,202,88,4,CA23,DG,-0.5157114994726469,Stress,parks
209,A,212,88,4,CA23,DG,3.1203167273510646,Stress,canyons
231,A,234,88,4,CA23,DG,0.0133144652203648,Stress,fields
14,A,17,89,2,CA23,DG,-0.403454609553686,Control,beaches
21,A,24,89,2,CA23,DG,0.0416357489008198,Control,deserts
29,A,32,89,2,CA23,DG,-0.0994642563583912,Control,deserts
51,A,54,89,2,CA23,DG,-0.639215959984474,Control,beaches
58,A,61,89,2,CA23,DG,0.0176914885407578,Control,bridges
64,A,67,89,2,CA23,DG,0.8773121850057166,Control,deserts
73,A,76,89,2,CA23,DG,1.3797326364083906,Control,bridges
81,A,84,89,2,CA23,DG,0.569501515329914,Control,beaches
97,A,100,89,2,CA23,DG,0.9257138825763354,Control,deserts
102,A,105,89,2,CA23,DG,0.7659913569309448,Control,beaches
114,A,117,89,2,CA23,DG,-0.6600565377686399,Control,beaches
127,A,130,89,2,CA23,DG,0.1916944884468511,Control,beaches
136,A,139,89,2,CA23,DG,0.2185880177104376,Control,deserts
143,A,146,89,2,CA23,DG,0.7881508329849383,Control,deserts
151,A,154,89,2,CA23,DG,-0.1321575384711082,Control,bridges
181,A,184,89,2,CA23,DG,0.1864403332661354,Control,bridges
189,A,192,89,2,CA23,DG,0.0130531400125629,Control,deserts
198,A,201,89,2,CA23,DG,0.0310586148222107,Control,bridges
212,A,215,89,2,CA23,DG,2.4758106280005614,Control,beaches
219,A,222,89,2,CA23,DG,1.1038312596016682,Control,bridges
235,A,238,89,2,CA23,DG,-0.0225028296333288,Control,bridges
7,A,10,89,3,CA23,DG,0.041278534858229,Control,beaches
28,A,31,89,3,CA23,DG,0.0341734806020995,Control,bridges
35,A,38,89,3,CA23,DG,0.0027942685877048,Control,bridges
45,A,48,89,3,CA23,DG,0.2907888213337062,Control,beaches
53,A,56,89,3,CA23,DG,-0.0708200206887009,Control,beaches
65,A,68,89,3,CA23,DG,0.2778717890250763,Control,bridges
79,A,82,89,3,CA23,DG,2.0503298866010136,Control,bridges
87,A,90,89,3,CA23,DG,2.255645753918196,Control,deserts
111,A,114,89,3,CA23,DG,0.6913614086799208,Control,beaches
124,A,127,89,3,CA23,DG,0.7346296943701374,Control,bridges
128,A,131,89,3,CA23,DG,0.4256259335667861,Control,deserts
139,A,142,89,3,CA23,DG,-0.005820154134689,Control,beaches
145,A,148,89,3,CA23,DG,-0.5955586406438721,Control,deserts
159,A,162,89,3,CA23,DG,0.4956641861467973,Control,deserts
167,A,170,89,3,CA23,DG,3.413113220075181,Control,beaches
173,A,176,89,3,CA23,DG,0.6528658350744404,Control,bridges
183,A,186,89,3,CA23,DG,0.104837792831706,Control,deserts
193,A,196,89,3,CA23,DG,-0.2167818627721738,Control,bridges
208,A,211,89,3,CA23,DG,0.2734368373217124,Control,beaches
220,A,223,89,3,CA23,DG,3.071519666202428,Control,deserts
229,A,232,89,3,CA23,DG,-1.2726034825828865,Control,deserts
8,A,11,89,4,CA23,DG,-0.0672726646213601,Control,bridges
14,A,17,89,4,CA23,DG,-0.0516675902238604,Control,beaches
37,A,40,89,4,CA23,DG,-0.0127783046122548,Control,bridges
42,A,45,89,4,CA23,DG,6.383934896486885,Control,deserts
62,A,65,89,4,CA23,DG,0.3627495184743133,Control,beaches
75,A,78,89,4,CA23,DG,-0.0707095524075804,Control,bridges
81,A,84,89,4,CA23,DG,0.2783631589155216,Control,deserts
90,A,93,89,4,CA23,DG,1.1490160498086568,Control,beaches
94,A,97,89,4,CA23,DG,0.6537582482816888,Control,bridges
107,A,110,89,4,CA23,DG,0.1284602539478794,Control,bridges
120,A,123,89,4,CA23,DG,2.2735019621372405,Control,beaches
136,A,139,89,4,CA23,DG,0.5889990193426242,Control,deserts
145,A,148,89,4,CA23,DG,1.5626745229300656,Control,deserts
164,A,167,89,4,CA23,DG,0.811824547788683,Control,deserts
183,A,186,89,4,CA23,DG,2.203912142225884,Control,beaches
190,A,193,89,4,CA23,DG,2.1074505308006115,Control,bridges
202,A,205,89,4,CA23,DG,2.7236134364679385,Control,deserts
209,A,212,89,4,CA23,DG,0.1067516051200574,Control,beaches
214,A,217,89,4,CA23,DG,0.9968406026197274,Control,deserts
230,A,233,89,4,CA23,DG,-0.1840229954194754,Control,beaches
237,A,240,89,4,CA23,DG,0.0366620443442891,Control,bridges
5,A,8,90,2,CA23,DG,-0.0030867749740686,Stress,mountains
35,A,38,90,2,CA23,DG,0.8805856017328133,Stress,beaches
47,A,50,90,2,CA23,DG,0.1585033474962793,Stress,mountains
57,A,60,90,2,CA23,DG,0.4195864487694599,Stress,beaches
64,A,67,90,2,CA23,DG,-1.0085747343429448,Stress,mountains
82,A,85,90,2,CA23,DG,0.0391002557233343,Stress,beaches
90,A,93,90,2,CA23,DG,2.047366254672808,Stress,canyons
102,A,105,90,2,CA23,DG,0.2948356295023507,Stress,canyons
113,A,116,90,2,CA23,DG,0.5722125941993612,Stress,beaches
120,A,123,90,2,CA23,DG,0.0778802850218478,Stress,beaches
130,A,133,90,2,CA23,DG,0.1063688985278592,Stress,canyons
149,A,152,90,2,CA23,DG,-0.2870304147006204,Stress,mountains
158,A,161,90,2,CA23,DG,0.1974908236372523,Stress,beaches
163,A,166,90,2,CA23,DG,0.1136961451403457,Stress,canyons
174,A,177,90,2,CA23,DG,0.1656963717145045,Stress,canyons
180,A,183,90,2,CA23,DG,0.3285510616509445,Stress,mountains
198,A,201,90,2,CA23,DG,0.433776316331625,Stress,canyons
210,A,213,90,2,CA23,DG,-0.6335961474715982,Stress,mountains
226,A,229,90,2,CA23,DG,0.533893064913873,Stress,beaches
231,A,234,90,2,CA23,DG,-0.0211661296965097,Stress,canyons
236,A,239,90,2,CA23,DG,0.2189865154570842,Stress,mountains
11,A,14,90,3,CA23,DG,-0.7911335785026443,Stress,canyons
22,A,25,90,3,CA23,DG,-1.247151962798038,Stress,mountains
29,A,32,90,3,CA23,DG,-0.7719609600766013,Stress,mountains
38,A,41,90,3,CA23,DG,1.6018947264930332,Stress,canyons
48,A,51,90,3,CA23,DG,-0.2121555834466641,Stress,canyons
59,A,62,90,3,CA23,DG,0.9006113656959746,Stress,beaches
64,A,67,90,3,CA23,DG,-0.2712441673684234,Stress,mountains
73,A,76,90,3,CA23,DG,0.1747786196236323,Stress,beaches
87,A,90,90,3,CA23,DG,0.6447463313937488,Stress,canyons
105,A,108,90,3,CA23,DG,-0.7095650045579864,Stress,canyons
110,A,113,90,3,CA23,DG,-0.1748156869205123,Stress,beaches
129,A,132,90,3,CA23,DG,-1.4896393157619765,Stress,mountains
146,A,149,90,3,CA23,DG,0.4801257243588637,Stress,canyons
156,A,159,90,3,CA23,DG,5.954633993484178,Stress,beaches
172,A,175,90,3,CA23,DG,0.8812598342025852,Stress,mountains
198,A,201,90,3,CA23,DG,2.523949421278915,Stress,beaches
209,A,212,90,3,CA23,DG,2.5361533907617706,Stress,beaches
215,A,218,90,3,CA23,DG,1.0338234689572412,Stress,mountains
223,A,226,90,3,CA23,DG,0.2961007043920625,Stress,mountains
227,A,230,90,3,CA23,DG,2.0035582228974915,Stress,canyons
234,A,237,90,3,CA23,DG,-1.207549660359901,Stress,beaches
11,A,14,90,4,CA23,DG,3.892453733227122,Stress,mountains
53,A,56,90,4,CA23,DG,-0.3727589679850889,Stress,beaches
63,A,66,90,4,CA23,DG,1.1842376081337345,Stress,canyons
70,A,73,90,4,CA23,DG,0.0040226333004975,Stress,canyons
79,A,82,90,4,CA23,DG,-0.7792954299391136,Stress,beaches
86,A,89,90,4,CA23,DG,0.9407097245267594,Stress,mountains
91,A,94,90,4,CA23,DG,-0.1113150361304904,Stress,beaches
96,A,99,90,4,CA23,DG,-0.6217717906148585,Stress,canyons
108,A,111,90,4,CA23,DG,0.2592851143249367,Stress,canyons
114,A,117,90,4,CA23,DG,3.7498348300801134,Stress,mountains
129,A,132,90,4,CA23,DG,-1.3193886661387129,Stress,beaches
140,A,143,90,4,CA23,DG,-0.0505691380690952,Stress,mountains
151,A,154,90,4,CA23,DG,-0.1348244913507798,Stress,mountains
169,A,172,90,4,CA23,DG,-0.1463192265624342,Stress,mountains
178,A,181,90,4,CA23,DG,2.539188952584229,Stress,beaches
195,A,198,90,4,CA23,DG,2.233138510165139,Stress,canyons
205,A,208,90,4,CA23,DG,0.0001331638103441,Stress,beaches
210,A,213,90,4,CA23,DG,0.0092204887054425,Stress,canyons
217,A,220,90,4,CA23,DG,2.405278261913848e-05,Stress,canyons
226,A,229,90,4,CA23,DG,1.814504809990352,Stress,mountains
230,A,233,90,4,CA23,DG,0.6342616502721405,Stress,beaches
12,A,15,91,2,CA23,DG,-0.000874878267024,Control,lakes
21,A,24,91,2,CA23,DG,0.0521839962444261,Control,marshes
32,A,35,91,2,CA23,DG,0.3568103078318875,Control,marshes
52,A,55,91,2,CA23,DG,0.2650517162544377,Control,bridges
65,A,68,91,2,CA23,DG,-1.0913813011051003,Control,bridges
70,A,73,91,2,CA23,DG,0.3918970332712658,Control,lakes
87,A,90,91,2,CA23,DG,-0.0020623903396507,Control,bridges
98,A,101,91,2,CA23,DG,0.1562074650054397,Control,lakes
106,A,109,91,2,CA23,DG,0.0297277493682652,Control,bridges
121,A,124,91,2,CA23,DG,0.0004015381716918,Control,lakes
129,A,132,91,2,CA23,DG,0.3923270224545581,Control,bridges
144,A,147,91,2,CA23,DG,5.071545515071375,Control,lakes
153,A,156,91,2,CA23,DG,-0.0894339489067647,Control,bridges
158,A,161,91,2,CA23,DG,-0.9648142462443006,Control,marshes
171,A,174,91,2,CA23,DG,0.340081064112914,Control,marshes
179,A,182,91,2,CA23,DG,-0.1688602162502307,Control,marshes
194,A,197,91,2,CA23,DG,4.9128614247230887e-05,Control,bridges
198,A,201,91,2,CA23,DG,6.276464182934861,Control,lakes
220,A,223,91,2,CA23,DG,0.8285609403417539,Control,lakes
225,A,228,91,2,CA23,DG,-1.6037408547849483,Control,marshes
233,A,236,91,2,CA23,DG,1.73402461785326,Control,marshes
5,A,8,91,3,CA23,DG,0.5943129058277293,Control,lakes
